'name', 'phd year', 'phd bibcode', 'phd aff','latest year','latest aff', 'latest 1st year','latest 1st aff', 'largest publication gap',                  'numRecords','numLinked', 'uniqueName', 'latest year unlinked',                  'noAstroJournal', 'nonUS'
Mcbride, C;; 2010;; 2010PhDT.......106M;; University of Pittsburgh;; 2016;; Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA;; 2011;; None;; 2;; 87;; 87;; True;; 2016;; None;; None
Slater, S;; 2010;; 2010PhDT.......105S;; The University of Arizona;; None;; None;; None;; None;; None;; 66;; None;; None;; None;; True;; None
Wan, M;; 2010;; 2010PhDT.......217W;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Liskowsky, J;; 2010;; 2010PhDT.......163L;; Clemson University;; None;; None;; None;; None;; None;; 8;; None;; None;; None;; True;; None
Kang, H;; 2010;; 2010PhDT.......151K;; Dartmouth College;; None;; None;; None;; None;; None;; 49;; 3;; None;; None;; True;; None
Plowman, J;; 2010;; 2010PhDT........40P;; Montana State University;; 2013;; Department of Physics, Montana State University, Bozeman, MT 59717, USA;; 2013;; None;; 1;; 14;; 8;; True;; 2015;; None;; None
Parsons, R;; 2010;; 2010PhDT.......205P;; University of California, Santa Cruz;; None;; None;; None;; None;; None;; 33;; None;; None;; None;; True;; None
Abdolrahimi, S;; 2010;; 2010PhDT.......120A;; University of Alberta (Canada);; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Wood, M;; 2010;; 2010PhDT.......209W;; University of California, Los Angeles;; 2016;; SLAC National Accelerator Laboratory, Menlo Park, California 94025, USA;; 2016;; None;; 3;; 141;; 122;; False;; 2016;; None;; None
Shaukat, A;; 2010;; 2010PhDT........72S;; University of California, Davis;; None;; None;; None;; None;; None;; 3;; None;; None;; None;; True;; None
Sundaravel, A;; 2010;; 2010PhDT.......266S;; University of Colorado at Boulder;; None;; None;; None;; None;; None;; 2;; None;; None;; None;; True;; None
Rachmeler, L;; 2010;; 2010PhDT........19R;; University of Colorado at Boulder;; None;; None;; None;; None;; None;; 29;; None;; None;; None;; True;; None
Patel, S;; 2010;; 2010PhDT.......117P;; University of California, Santa Cruz;; 2015;; Leiden Observatory, Leiden University, Leiden, The Netherlands;; 2015;; None;; 1;; 114;; 44;; False;; 2015;; None;; None
Corbin, V;; 2010;; 2010PhDT.......159C;; Montana State University;; None;; None;; None;; None;; None;; 4;; None;; None;; None;; True;; None
Coss, D;; 2010;; 2010PhDT.......285C;; Missouri University of Science and Technology;; None;; None;; None;; None;; None;; 2;; None;; None;; None;; True;; None
Bogdan, A;; 2010;; 2010PhDT.......341B;; garblegarblestring ;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Moll, R;; 2010;; 2010PhDT.......412M;; University of Amsterdam;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Eberle, W;; 2010;; 2010PhDT........52E;; The University of Texas at Arlington;; None;; None;; None;; None;; None;; 2;; None;; None;; None;; True;; None
Kostov, V;; 2010;; 2010PhDT.........1K;; The University of Chicago;; None;; None;; None;; None;; None;; 10;; None;; None;; None;; True;; None
Malaspina, D;; 2010;; 2010PhDT........50M;; University of Colorado at Boulder;; None;; None;; None;; None;; None;; 81;; None;; None;; None;; True;; None
Fuentes, C;; 2010;; 2010PhDT........22F;; Harvard University;; None;; None;; None;; None;; None;; 64;; None;; None;; None;; True;; None
Teng, S;; 2010;; 2010PhDT........40T;; University of Maryland, College Park;; 2015;; University of Maryland;; 2015;; None;; 3;; 48;; 45;; True;; 2016;; None;; None
Haggard, D;; 2010;; 2010PhDT.......142H;; University of Washington;; 2016;; Department of Astronomy, University of Washington, Box 351580, Seattle, WA 98195, USA;; 2015;; None;; 1;; 105;; 105;; True;; 2016;; None;; None
Tonnesen, S;; 2010;; 2010PhDT.......158T;; Columbia University;; 2016;; Carnegie Observatories, 813 Santa Barbara Street, Pasadena, CA 91101, USA;; 2016;; None;; 2;; 32;; 22;; True;; 2016;; None;; None
Lueker, M;; 2010;; 2010PhDT.......224L;; University of California, Berkeley;; 2015;; California Institute of Technology, 1200 E. California Blvd., Pasadena, CA 91125, USA;; 2010;; None;; 1;; 99;; 99;; True;; 2015;; None;; None
Pahlevan, K;; 2010;; 2010PhDT.......257P;; California Institute of Technology;; None;; None;; None;; None;; None;; 19;; None;; None;; None;; True;; None
Sivanandam, S;; 2010;; 2010PhDT.......276S;; University of Arizona;; 2015;; Steward Observatory, The University of Arizona, 933 N. Cherry Ave., Tucson, AZ 85721, USA;; 2015;; None;; 1;; 69;; 69;; True;; 2015;; None;; None
garblegarblestring ;; 2010;; 2010PhDT.......343B;; California Institute of Technology;; None;; None;; None;; None;; None;; 0;; None;; None;; None;; True;; None
Banerji, M;; 2010;; 2010PhDT.......396B;; University of London, University College London (United Kingdom);; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Shapovalov, D;; 2010;; 2010PhDT.......461S;; The Johns Hopkins University;; None;; None;; None;; None;; None;; 4;; None;; None;; None;; True;; None
O'leary, R;; 2010;; 2010PhDT........16O;; Harvard University;; 2016;; Harvard University;; 2014;; None;; 2;; 23;; 20;; True;; 2016;; None;; None
Nantais, J;; 2010;; 2010PhDT........23N;; Harvard University;; 2015;; Harvard-Smithsonian Center for Astrophysics, 60 Garden Street, Cambridge, MA 02138, USA;; 2013;; None;; 2;; 24;; 24;; True;; 2015;; None;; None
Kwan, A;; 2010;; 2010PhDT........46K;; Yale University;; None;; None;; None;; None;; None;; 2;; None;; None;; None;; True;; None
Riquelme, M;; 2010;; 2010PhDT........64R;; Princeton University;; 2015;; Astronomy Department, University of California, Berkeley, CA 94720, USA;; 2015;; None;; 3;; 22;; 13;; True;; 2015;; None;; None
Bell, M;; 2010;; 2010PhDT.......112B;; Brandeis University;; 2016;; garblegarblestring ;; 2013;; None;; 1;; 90;; 39;; True;; 2016;; None;; None
Geller, A;; 2010;; 2010PhDT.......158G;; The University of Wisconsin - Madison;; 2016;; Department of Astronomy, University of Wisconsin-Madison, Madison, WI 53706, USA; Department of Physics and Astronomy, Center for Interdisciplinary Exploration and Research in Astrophysics (CIERA) and Northwestern University, 2145 Sheridan Road, Evanston, IL 60208, USA;;; 2015;; None;; 2;; 80;; 79;; True;; 2016;; None;; None
Tombesi, F;; 2010;; 2010PhDT.......163T;; Universita di Bologna;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Lykins, M;; 2010;; 2010PhDT.......274L;; University of Kentucky;; 2015;; Department of Physics & Astronomy, University of Kentucky, Lexington, KY 40506, USA;; 2015;; None;; 3;; 15;; 14;; True;; 2015;; None;; None
Saez, C;; 2010;; 2010PhDT.......290S;; The Pennsylvania State University;; 2015;; Penn State University;; 2015;; None;; 1;; 36;; 36;; True;; 2015;; None;; None
Bellovary, J;; 2010;; 2010PhDT.......294B;; University of Washington;; 2016;; Vanderbilt University;; 2015;; None;; 1;; 35;; 35;; True;; 2016;; None;; None
Nation, P;; 2010;; 2010PhDT........17N;; Dartmouth College;; None;; None;; None;; None;; None;; 5;; None;; None;; None;; True;; None
Westmoreland, S;; 2010;; 2010PhDT.......167W;; Kansas State University;; None;; None;; None;; None;; None;; 5;; None;; None;; None;; True;; None
Greenwood, E;; 2010;; 2010PhDT.......242G;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Lichtenberg, K;; 2010;; 2010PhDT........10L;; Washington University in St. Louis;; None;; None;; None;; None;; None;; 28;; None;; None;; None;; True;; None
Kerr, M;; 2010;; 2010PhDT.......147K;; University of Washington;; 2016;; W. W. Hansen Experimental Physics Laboratory, Kavli Institute for Particle Astrophysics and Cosmology, Department of Physics and SLAC National Accelerator Laboratory, Stanford University, Stanford, CA 94305, USA;; 2016;; None;; 1;; 211;; 205;; True;; 2016;; None;; None
Wijnholds, S;; 2010;; 2010PhDT.......210W;; Delft University of Technology;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Guillard, P;; 2010;; 2010PhDT.......243G;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Zech, W;; 2010;; 2010PhDT.........1Z;; University of Notre Dame;; None;; None;; None;; None;; None;; 8;; None;; None;; None;; True;; None
Archer, P;; 2010;; 2010PhDT.........5A;; The University of Arizona;; None;; None;; None;; None;; None;; 67;; None;; None;; None;; True;; None
Usanova, M;; 2010;; 2010PhDT........11U;; University of Alberta (Canada);; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Olson, D;; 2010;; 2010PhDT........39O;; San Jose State University;; None;; None;; None;; None;; None;; 4;; None;; None;; None;; True;; None
Brown, C;; 2010;; 2010PhDT........45B;; University of Colorado at Boulder;; None;; None;; None;; None;; None;; 46;; 1;; None;; None;; True;; None
Hartman, T;; 2010;; 2010PhDT........56H;; Harvard University;; None;; None;; None;; None;; None;; 7;; None;; None;; None;; True;; None
Hughes, A;; 2010;; 2010PhDT........59H;; Harvard University;; 2016;; Centre for Supercomputing and Astrophysics, Swinburne University of Technology, Hawthorn VIC 3122, Australia;; 2015;; None;; 1;; 124;; 112;; False;; 2016;; None;; None
Roskar, R;; 2010;; 2010PhDT.......110R;; University of Washington;; 2016;; University of Zurich, Switzerland;; 2010;; None;; 1;; 73;; 71;; True;; 2016;; None;; None
Werk, J;; 2010;; 2010PhDT.......113W;; University of Michigan;; 2016;; University of California Santa Cruz;; 2014;; None;; 1;; 75;; 74;; True;; 2016;; None;; None
Faucher-giguere, C;; 2010;; 2010PhDT........20F;; Harvard University;; 2016;; Harvard-Smithsonian Center for Astrophysics, 60 Garden Street, Cambridge, MA 02138, USA; Department of Astronomy, University of California, Berkeley, CA 94720-3411, USA; Miller Fellow.;; 2013;; None;; 2;; 51;; 49;; True;; 2016;; None;; None
Palladino, K;; 2010;; 2010PhDT........23P;; The Ohio State University;; None;; None;; None;; None;; None;; 32;; None;; None;; None;; True;; None
Workman, J;; 2010;; 2010PhDT........28W;; University of Colorado at Boulder;; None;; None;; None;; None;; None;; 18;; 1;; None;; None;; True;; None
Nero, D;; 2010;; 2010PhDT........41N;; The University of Toledo;; None;; None;; None;; None;; None;; 2;; None;; None;; None;; True;; None
Ebert, R;; 2010;; 2010PhDT........44E;; The University of Texas at San Antonio;; None;; None;; None;; None;; None;; 62;; None;; None;; None;; True;; None
Troutman, M;; 2010;; 2010PhDT........61T;; Clemson University;; None;; None;; None;; None;; None;; 26;; None;; None;; None;; True;; None
Longland, R;; 2010;; 2010PhDT........62L;; The University of North Carolina at Chapel Hill;; 2015;; Department of Physics and Astronomy, University of North Carolina, Chapel Hill, NC 27599-3255, USA; Triangle Universities Nuclear Laboratory, Durham, NC 27708-0308, USA;; 2014;; None;; 1;; 43;; 42;; True;; 2015;; None;; None
Nowbakht ghalati, R;; 2010;; 2010PhDT.......110N;; The University of Western Ontario (Canada);; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Chomiuk, L;; 2010;; 2010PhDT.......118C;; The University of Wisconsin - Madison;; 2016;; Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA ; National Radio Astronomy Observatory, Socorro, NM 87801, USA;; 2015;; None;; 1;; 179;; 173;; True;; 2016;; None;; None
Wik, D;; 2010;; 2010PhDT.......158W;; University of Virginia;; 2016;; garblegarblestring ;; 2016;; None;; 2;; 89;; 82;; True;; 2016;; None;; None
Pineda, J;; 2010;; 2010PhDT.......163P;; Harvard University;; 2016;; Jodrell Bank Centre for Astrophysics, School of Physics and Astronomy, The University of Manchester, Oxford Road, Manchester M13 9PL, UK;; 2016;; None;; 1;; 102;; 97;; True;; 2016;; None;; None
Gacesa, M;; 2010;; 2010PhDT.......212G;; University of Connecticut;; None;; None;; None;; None;; None;; 12;; None;; None;; None;; True;; None
Gresham, M;; 2010;; 2010PhDT.......225G;; California Institute of Technology;; None;; None;; None;; None;; None;; 9;; None;; None;; None;; True;; None
Beresnyak, A;; 2010;; 2010PhDT.......243B;; The University of Wisconsin - Madison;; 2016;; garblegarblestring ;; 2016;; None;; 1;; 63;; 54;; True;; 2016;; None;; None
Hezareh, T;; 2010;; 2010PhDT.......256H;; The University of Western Ontario (Canada);; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Groeneboom, N;; 2010;; 2010PhDT.......259G;; University of Oslo;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Pinzke, A;; 2010;; 2010PhDT.......262P;; University of Stockholm;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Schlaerth, J;; 2010;; 2010PhDT.......318S;; University of Colorado at Boulder;; None;; None;; None;; None;; None;; 28;; None;; None;; None;; True;; None
Lu, Y;; 2010;; 2010PhDT.......145L;; University of Massachusetts Amherst;; 2016;; School of Mathematical Sciences, South China Normal University, Guangzhou 510631, China;; 2015;; None;; 1;; 148;; 111;; False;; 2016;; None;; None
Kiziltan, B;; 2010;; 2010PhDT.......211K;; University of California, Santa Cruz;; 2014;; University of California, Santa Cruz;; 2014;; None;; 2;; 24;; 22;; True;; 2014;; None;; None
Hayne, P;; 2010;; 2010PhDT.......262H;; University of California, Los Angeles;; None;; None;; None;; None;; None;; 122;; None;; None;; None;; True;; None
Mallery, R;; 2010;; 2010PhDT.......336M;; University of California, Los Angeles;; 2015;; University of California, Los Angeles;; 2012;; None;; 3;; 23;; 23;; True;; 2015;; None;; None
Bon, E;; 2010;; 2010PhDT.......340B;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Maness, H;; 2010;; 2010PhDT.......232M;; University of California, Berkeley;; 2013;; UC Berkeley;; 2010;; None;; 2;; 29;; 20;; True;; 2013;; None;; None
Carlson, R;; 2010;; 2010PhDT.......270C;; New Mexico State University;; None;; None;; None;; None;; None;; 54;; None;; None;; None;; True;; None
Myers, M;; 2010;; 2010PhDT.......344M;; University of California, Berkeley;; None;; None;; None;; None;; None;; 28;; None;; None;; None;; True;; None
Quan, D;; 2010;; 2010PhDT.........1Q;; The Ohio State University;; 2012;; Chemical Physics Program, The Ohio State University, Columbus, OH 43210, USA;; 2012;; None;; 1;; 11;; 10;; True;; 2012;; None;; None
Edmon, P;; 2010;; 2010PhDT........16E;; University of Minnesota;; 2013;; University of Minnesota;; 2011;; None;; 2;; 9;; 6;; True;; 2014;; None;; None
Poindexter, S;; 2010;; 2010PhDT........22P;; The Ohio State University;; 2012;; Department of Physics, Astronomy, and Materials Science, Missouri State University, Springfield, MO 65897, USA; Department of Astronomy, The Ohio State University, 140 W. 18th Ave., Columbus, OH 43210, USA;; 2010;; None;; 1;; 23;; 22;; True;; 2012;; None;; None
Norwood, J;; 2010;; 2010PhDT........42N;; New Mexico State University;; None;; None;; None;; None;; None;; 21;; None;; None;; None;; True;; None
Karpowicz, B;; 2010;; 2010PhDT........54K;; Georgia Institute of Technology;; None;; None;; None;; None;; None;; 13;; None;; None;; None;; True;; None
Halevy, I;; 2010;; 2010PhDT........55H;; Harvard University;; None;; None;; None;; None;; None;; 29;; None;; None;; None;; True;; None
Minor, Q;; 2010;; 2010PhDT........58M;; University of California, Irvine;; 2015;; Department of Science, Borough of Manhattan Community College, City University of New York, New York, NY 10007, USA;; 2015;; None;; 2;; 8;; 8;; True;; 2015;; None;; None
Vince, O;; 2010;; 2010PhDT........67V;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Willman, M;; 2010;; 2010PhDT.......114W;; University of Hawai'I at Manoa;; 2016;; Univ. Hawaii;; 2012;; None;; 1;; 1957;; 572;; True;; 2016;; None;; None
Daigle, O;; 2010;; 2010PhDT.......148D;; Universite de Montreal (Canada);; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Vukotic, B;; 2010;; 2010PhDT........68V;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Serven, J;; 2010;; 2010PhDT.......302S;; Washington State University;; None;; None;; None;; None;; None;; 15;; None;; None;; None;; True;; None
Vigano, I;; 2010;; 2010PhDT........88V;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Moreno, J;; 2010;; 2010PhDT.......208M;; University of Pennsylvania;; 2010;; University of Pennsylvania;; 2010;; None;; 1;; 143;; 5;; True;; 2016;; None;; None
Van de meent, M;; 2011;; 2011PhDT........88V;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Van aarle, E;; 2011;; 2011PhDT........89V;; Institute of Astronomy, Katholieke Universiteit Leuven, Belgium;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Perez-giz, G;; 2011;; 2011PhDT........89P;; Columbia University;; None;; None;; None;; None;; None;; 1;; None;; None;; None;; True;; None
Jerkstrand, A;; 2011;; 2011PhDT........90J;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Van weeren, R;; 2011;; 2011PhDT........14V;; Leiden Observatory, The Netherlands;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Starkenburg, E;; 2011;; 2011PhDT.......366S;; Kapteyn Astronomical Institute, University of Groningen;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Torstensson, K;; 2011;; 2011PhDT........52K;; Leiden Observatory, The Netherlands;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Regan, D;; 2011;; 2011PhDT.......178R;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Hamacher, D;; 2011;; 2011PhDT.......148H;; Macquarie University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Martinsson, T;; 2011;; 2011PhDT.......327M;; University of Groningen;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Tanaka, T;; 2011;; 2011PhDT........89T;; Columbia University;; 2016;; garblegarblestring ;; 2016;; None;; 1;; 210;; 21;; False;; 2016;; None;; None
Sigismondi, C;; 2011;; 2011PhDT.......372S;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Gallenne, A;; 2011;; 2011PhDT.......190G;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Wernand, M;; 2011;; 2011PhDT.......198W;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Whelan, B;; 2011;; 2011PhDT.......151W;; School of Chemistry and Physics, University of Adelaide;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
De messieres, G;; 2011;; 2011PhDT.........1D;; University of Notre Dame;; None;; None;; None;; None;; None;; 14;; None;; None;; None;; True;; None
Omotani, J;; 2011;; 2011PhDT........47O;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Van de meent, M;; 2011;; 2011PhDT........72V;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
garblegarblestring ;; 2011;; 2011PhDT.......189G;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Oonk, J;; 2011;; 2011PhDT.........4O;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Calverley, A;; 2011;; 2011PhDT.......302C;; University of Cambridge;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Hocuk, S;; 2011;; 2011PhDT........16H;; Kapteyn Astronomical Institute, RuG;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
De ronde, C;; 2011;; 2011PhDT.......183D;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
De mooij, E;; 2011;; 2011PhDT........14D;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Porth, O;; 2011;; 2011PhDT.......244P;; Ruperto-Carola-University of Heidelberg;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Kruip, C;; 2011;; 2011PhDT........13K;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Amiri, N;; 2011;; 2011PhDT........11A;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
garblegarblestring ;; 2011;; 2011PhDT.......100R;; Universidad de Granada;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
L'huillier, B;; 2011;; 2011PhDT........18L;; LERMA, Observatoire de Paris, UPMC;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Saidov, T;; 2011;; 2011PhDT.......371S;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Eichhorn, A;; 2011;; 2011PhDT........63E;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Akrami, Y;; 2011;; 2011PhDT.......173A;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Prod'homme, T;; 2011;; 2011PhDT.........9P;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Houweling, Z;; 2011;; 2011PhDT.......253H;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Kindt, L;; 2011;; 2011PhDT.......319K;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Wientjes, I;; 2011;; 2011PhDT.......197W;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
garblegarblestring ;; 2011;; 2011PhDT.......426S;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Gaitan, S;; 2011;; 2011PhDT.......237G;; University of Toronto, Canada;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Anninos, D;; 2011;; 2011PhDT........40A;; Harvard University;; None;; None;; None;; None;; None;; 16;; None;; None;; None;; True;; None
Wiktor piotrowski, L;; 2011;; 2011PhDT.......179W;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
garblegarblestring ;; 2011;; 2011PhDT.......295K;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Armano, M;; 2011;; 2011PhDT.......172A;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Messias, H;; 2011;; 2011PhDT.......287M;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Van spaandonk, L;; 2011;; 2011PhDT.........1V;; University of Warwick (United Kingdom);; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Chita, S;; 2011;; 2011PhDT.......285C;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Kordopatis, G;; 2011;; 2011PhDT.......439K;; garblegarblestring ;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Schinzel, F;; 2011;; 2011PhDT........37S;; garblegarblestring ;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Marcelo ponce, C;; 2011;; 2011PhDT........40M;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Braiding, C;; 2011;; 2011PhDT.......280B;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Dulaney, T;; 2011;; 2011PhDT........21D;; California Institute of Technology;; None;; None;; None;; None;; None;; 7;; None;; None;; None;; True;; None
Nwankwo, A;; 2011;; 2011PhDT........85N;; The University of Texas at Dallas;; None;; None;; None;; None;; None;; 6;; None;; None;; None;; True;; None
Versteegh, M;; 2011;; 2011PhDT........85V;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Van zalk, M;; 2011;; 2011PhDT........87V;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Canovas cabrera, H;; 2011;; 2011PhDT.......283C;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
garblegarblestring ;; 2011;; 2011PhDT.......183M;; Department of Astronomy, Oskar Klein Centre, Stockholm University, AlbaNova University Centre, SE-106 91 Stockholm, Sweden;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Rodriguez, L;; 2011;; 2011PhDT........84R;; The University of Iowa;; None;; None;; None;; None;; None;; 92;; 6;; None;; None;; True;; None
Latife, M;; 2011;; 2011PhDT.......227L;; University of Groningen;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Kahrimanovic, M;; 2011;; 2011PhDT.......318K;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Silva-villa, E;; 2011;; 2011PhDT.......425S;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Chies santiago santos, A;; 2011;; 2011PhDT.......284C;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Jalali, B;; 2011;; 2011PhDT........10J;; garblegarblestring ;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Clesse, S;; 2011;; 2011PhDT.......239C;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Lewis, K;; 2011;; 2011PhDT.......196L;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Latif, M;; 2011;; 2011PhDT........19L;; Kapteyn Astronomical Institute;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Degenaar, N;; 2011;; 2011PhDT........20D;; University of Amsterdam;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Fridriksson, J;; 2011;; 2011PhDT........19F;; Department of Physics and Kavli Institute for Astrophysics and Space Research, Massachusetts Institute of Technology;; 2016;; Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, NL-1098 XH Amsterdam, the Netherlands;; 2015;; None;; 1;; 30;; 30;; True;; 2016;; None;; None
garblegarblestring ;; 2011;; 2011PhDT........21I;; University of New South Wales;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Diederix, J;; 2011;; 2011PhDT.......181D;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Chies-santos, A;; 2011;; 2011PhDT........14C;; Utrecht;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Ashley, J;; 2011;; 2011PhDT........83A;; Arizona State University;; None;; None;; None;; None;; None;; 53;; None;; None;; None;; True;; None
Godard, M;; 2011;; 2011PhDT.......235G;; University of Paris;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Kazin, E;; 2011;; 2011PhDT........83K;; New York University;; 2016;; Center for Astrophysics and Supercomputing, Swinburne University of Technology, P.O. Box 218, Hawthorn, Victoria 3122, Australia;; 2014;; None;; 4;; 34;; 34;; True;; 2016;; None;; None
Gauthier, J;; 2011;; 2011PhDT........85G;; The University of Chicago;; 2014;; Cahill Center for Astronomy and Astrophysics, California Institute of Technology, Pasadena, CA 91125, USA;; 2014;; None;; 1;; 29;; 21;; True;; 2014;; None;; None
Meerburg, P;; 2011;; 2011PhDT.......329M;; University of Amsterdam;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Van haasteren, R;; 2011;; 2011PhDT.........2V;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Zhao, X;; 2011;; 2011PhDT........83Z;; University of Notre Dame;; None;; None;; None;; None;; None;; 172;; 16;; None;; None;; True;; None
Shcherbakov, R;; 2011;; 2011PhDT........84S;; Harvard University;; 2014;; Department of Astronomy, University of Maryland, College Park, MD 20742-2421, USA ; Hubble Fellow.;; 2014;; None;; 1;; 41;; 37;; False;; 2014;; None;; None
Lutz, R;; 2011;; 2011PhDT........85L;; garblegarblestring ;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Yadav, K;; 2011;; 2011PhDT........82Y;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Weingrill, J;; 2011;; 2011PhDT.......178W;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Indriolo, N;; 2011;; 2011PhDT........20I;; University of Illinois at Urbana-Champaign;; 2015;; Department of Physics and Astronomy, Johns Hopkins University, Baltimore, MD 21218, USA;; 2011;; None;; 4;; 16;; 15;; True;; 2015;; None;; None
